P	Great for price.
P	Good table for kids.
P	First Kindle Tablet.
P	Kids love it.
N	Great for price.
P	Still not a fan of the charging port.
P	Great Tablet.
P	Great product and service.
P	Good product for the price.
O	Great Tablet.
P	Sale price is unbelievable.
P	Amazon Tablet.
P	Nice tablet for the price.
P	Nicely made.
P	Best Christmas Gift.
P	Nice tablet for the money.
P	Good device for the price.
N	Poorqualty.
P	Great Product.
P	Great tablet.
P	Easy to use.
O	Dollar Kindle Fire.
P	Great tablet for a beginner.
P	star device crippled by amazon.
P	Love.
P	great upgrade from earlier kindle.
P	Great tablet.
P	Great value.
P	Great Tablet.
P	Good Price.
N	Had Issues.
P	Amazon Fire.
P	The fire is on FIRE.
P	Excellent beginner tablet.
P	Perfect intro tablet.
P	Good Tablet for a beginner.
P	Great for tablet for beginner.
P	Nice starter tablet.
P	Pretty Great.
N	Great Kindle.
P	Not bad for the price but donot expect quality.
P	good for reading books.
P	Great for my year old.
P	Nightly Favorite.
P	Great tablet.
P	Great tablet for mobility.
P	Ease Of Use.
P	Terrific tablet for everyone.
P	Nice Fit.
N	Excellent value.
P	it doesnot work good and very slow.
P	Good tablet at a great price.
P	great value.
P	Good.
P	Excellent Tablet for the money.
P	Cool.
P	Nice little tablet for reading and watching video.
P	Perfect travel size.
P	great tablet for kids.
P	Great tablet on the cheap.
P	Fire Tablet.
P	Great device for the price.
P	Great tablet.
P	Good for the price.
P	great kindle.
P	Perfect size for Reading in bed.
P	Kindle fire is fire.
P	Great Price and Good Tablet.
P	great for the price.
P	My favorite gadget.
P	Amazing for the price.
P	Easy to operate.
P	low cost and fun.
P	Best Value Ever.
P	its good.
P	Great for the price.
P	the best inch tablet from amazon.
O	Amazon Fire is solid.
P	Need to push touch screen harder then Apple.
P	amazing value.
P	Awesome.
P	Great tablet.
P	Tablet.
P	Black friday.
P	amazon fire.
P	Great Tablet For The Price.
P	Awesome tablet.
P	Great tablet without breaking the bank.
P	very good.
P	Great Product Great Price.
P	Refrigerate.
P	Awesome tablet for a new user.
P	You get what you pay for.
P	Good.
P	Its great for beginners.
P	love it.
P	Great Tablet New Kindle Fire.
P	Great Gift.
P	Awesome product.
P	Good basic tablet.
P	kindle fire.
O	Great tablet for the money.
P	My kids love it but.
P	The product is value its money.
P	excellent for my grandkids for school.
P	Easy to use.
O	awesome.
P	it did work.
P	Great Value.
P	A good tablet.
P	Excellent product.
P	Amazon Fire at a Fantastic Price.
P	Great price great kindle.
P	Great tablet for kids.
P	Awesome tablet and cheaper.
P	Excellent tablet for kids.
P	Good value for the price.
P	Great for books and audiobooks.
P	Great Item.
P	excellent deal.
P	Great tablet.
P	Excellent tablet for kids.
O	Great for the price.
O	Does its job.
P	Great tablet for anyone.
P	Great tablet.
P	Good tablet for the price.
P	Fantastic product.
P	Love it.
P	Great device.
P	great brought for a yr old.
P	Works like a dollar tablet.
P	My kids love them.
P	Amazon Fire Tablet.
P	Great tablet for the price.
P	Great tablet.
P	Tablet.
P	Good product for this price.
P	Excellent Product.
P	Not an IPad but amazing for the price.
O	good product.
N	No sound through headphones.
P	Great Gifts.
P	good tab for the proce.
P	Works great.
P	Great for anyone.
P	Great tablet for my year olds.
P	Just What We Needed.
P	I loved.
P	Great item Great price.
P	Good for the money.
P	Love the Kindle Fire.
P	Great kindle for my year old its awesome.
P	Many functions.
P	Excellent small tablet.
P	good tablet for my grandson.
P	Great little tablet.
P	Great little tablet.
P	Its okay.
P	Great casual tablet for the buck.
P	Great little tablet for low price.
P	Great tablet for students.
P	A bargain.
P	Great buy.
P	A good tablet for a beginner.
P	Great tablet for kids.
P	Great inexpensive tablet for kids.
P	Kindle is great for my year old.
P	Great for my wife.
P	Great for kids.
P	PERFECT.
P	Great tablet for reading.
P	Great tablet for reading.
P	Great tablet for kids.
P	Good for kids.
P	Great tablet.
O	fire.
O	Fire.
O	kindle.
P	Love it.
P	Great tablet.
P	Great tablet.
P	Bought it for dad.
P	Easily a deal and a steal at the same time.
P	great.
O	Travel lifesaver.
P	Really liking this tablet.
P	Great Tablet for the Money.
P	Grand daughter loves it.
P	very good.
P	great reader and game machine.
P	Perfect for what we need.
P	Unbelievable product easy usage hours of fun.
P	Unbelievable bang for your buck.
P	Great for the price.
P	Love it.
P	Good low priced tablet.
P	another great kindle.
N	great for my kids.
P	Does not work.
P	I would recommend.
P	Nice and cheap tablet.
P	Love It.
P	Good tablet.
P	Great for all ages.
P	Fantastic little tablet.
P	Works great.
P	Awesome first tablet for kids.
P	Nice tablet.
P	very easy to use.
P	A great tablet for the money.
P	A great tool to use to read and surf the internet.
P	Best dollar tablet on the market.
N	Great for kids.
P	Needs longer cord.
P	Great for the price.
P	Great for kids.
P	Good value.
P	Fantastic for the price.
P	Good product.
P	Great Tablet for beginners.
O	Great cheap alternative to an IPad.
P	Met my expectations.
P	Great for a Teenager.
P	Great for my grandkids and mother.
P	This is great for my year old son.
P	Cheap tablet for kids.
P	Perfect tablet for our son.
P	Good tablet.
P	Daughter Xmas gift.
P	great kindle for your granddaughter.
P	I love to read books on it.
P	Good.
P	Amazon tablet.
P	Great Product.
P	great quality for the price.
P	Great product.
P	Good starter.
P	its alright.
P	Very good tablet for this size.
P	Son loves his fire.
P	Good tablet.
P	Great Tablet.
P	Good purchase.
P	very fun item for young kids to play on.
P	Great screen resolution.
P	Good tablet for basic apps.
P	Very user friendly.
P	Perfect for a yr old.
P	great tablet for children.
P	Great basic tablet.
P	Surprisingly great.
P	I am happy.
P	Perfect for any age.
P	like it better then my tablet.
P	Great for the price.
P	Great for games.
P	Perfect Gift.
P	Great tablet for kids.
P	Good tablet for the price.
P	Love My Fire.
P	Great.
P	Great product.
P	Love the camera.
P	Easy to use.
P	Great buy.
P	Easy to use.
P	My First Tablet.
O	Okay.
P	Amazon Fire tablet.
P	Great Product.
P	Gteat for Price Paid.
P	Great Tablet for Kid.
P	Great for my year old.
P	Great E reader.
P	Great Value for the Price.
P	great tablet.
P	my wife loves it.
P	easy to use.
P	Great.
P	Convenient.
P	Good tablet.
P	Ease of use and flexibility.
P	Just What I wanted.
P	Fun.
P	better tables around.
P	great for young granddaughter.
P	Great little tablet for the money.
P	Nice product.
O	its ok.
P	I am very satisfied with this kindle.
P	Love it.
P	Great tablet for the money.
P	Great for the price.
P	Best gift for mom.
O	Inch fire.
p	Inexpensive tablet.
P	Great for price.
N	i had to return it.
P	A Mixed Bag.
P	Great Product.
P	Affordable.
P	Purchased for Grandson.
P	Great gift.
P	Merry Christmas.
P	Good for smaller kids.
P	amazon tablet.
P	Amazon fire.
P	A good product for the price.
P	Kindle Fire.
P	Nice electronic device.
P	Great teaching tool for middle school children.
P	They made a good gift.
O	Simple.
P	easy.
P	convenient.
P	Perfect.
P	Great Tablet at a GREAT Price.
P	I love everything about this tablet.
P	Awesome for the price.
P	a great purchase for the price.
P	Best Tablet For The Money Hands Down.
P	Great for my year old boy.
P	Awesome value for a great product.
P	Great.
P	Love it so far.
P	Brother in law loves it.
P	Easy to use.
P	Great introduction to a tablet.
P	Great.
P	Great product.
P	was a gift.
P	Great.
P	Great value.
P	Great tablet for my yo nephew.
P	love it.
P	Great tablet for my son.
P	Good tablet.
P	Easy to use.
P	Great for kids and pictures.
P	Great Tablet for a Low Price.
P	Excellent.
P	Nice tablet for child.
N	the best.
P	Not Bad.
P	Good tablet.
P	Nice product great price.
O	Great purchase.
P	Good tablet for the casual user.
P	Great Tablet for adults and kids.
P	Love it.
P	Good value.
P	Kid tested Auntie approved.
P	Thinner and light weight.
O	Greatest Amazon Tablet I bought on sale.
P	Only getting better.
P	Works Great.
P	Perfect for the kids.
P	Great tablet for my son.
P	Great little tablet.
P	Easy to use.
P	Great Tablet.
P	Great tablet for kids.
P	Solid for the price.
P	Very nice.
P	great tablet.
O	Ok product.
P	Best tablet for toddler to preteen.
P	Great value.
P	Kids will LOVE this.
P	Great for grandkids.
P	Like the kindle.
P	Good tablet.
P	great price.
P	Great tablet for the cost but low on storage.
P	Great product for the money.
O	Amazon Fire.
P	Upgraded from original Kindle.
P	Good entry level tablet for teens to use.
O	Great tablet.
P	First one died.
P	Good tablet.
P	Well worth the money.
O	Ok so far.
P	Great little tablet.
O	good product for my grandchildren to play games.
P	Great bng for your buck.
N	Wifi Is slow.
P	Great reading and educational games for kids.
P	Perfect for my kids.
P	My son love it.
P	Great for kids.
P	Great Tablet.
O	Yes.
P	great device.
P	Great for kids.
P	Great for kids.
O	kindle fire tablet.
P	Perfect For Casual User.
P	Good entry level tablet.
P	quality good.
P	Nice and easy to use.
O	amazon.
P	My dad loves it.
P	Great for college students.
P	Great tablet.
P	great.
O	Replacement Kindle.
N	Battery malfunction.
P	Its working fine.
P	Cheap.
P	great for my year old.
P	Great tablet for the price.
P	Great tablet.
O	Great Tablet.
P	The kids find it usable.
O	it didnot work had to be returned.
P	Great Portable And Light.
P	Great as kids tablet.
P	Get something better.
P	Great price and functionality.
P	Nice small tablet.
P	Good value for money.
P	Good tablet at great price.
O	Makes a great reader tablet.
P	A basic but helpful tablet.
P	Great tablet for beginners.
P	Great Tablet.
P	GREAT TABLET.
P	Pretty basic but works.
O	Dvds and a memory card today.
P	Good product in this price range.
P	Good Performance.
P	perfect for the kids.
P	Excellent.
P	Kindle tablet.
P	Great tablet.
P	Not worth it.
P	Awesome Tablet for the price.
P	Love this tablet.
P	Great starter tablet.
P	Great tablet.
P	great.
P	Its a great tablet.
P	Great.
P	LOVE IT.
P	Great tablet for general use for looking at the in.
P	camera is awesome.
P	Good.
P	KINDLE IS AFFORDABLE and WORTH IT.
P	Good enough.
P	Good.
P	Product works excellent.
P	Great for young kids.
P	Great for Amazon Prime users.
O	Fire Tablet.
P	Great.
O	Great tablet.
P	Limited but Useful.
P	Nice screen.
N	Very Disappointed.
P	Love this tablet.
O	Amazon Fire th Gen.
P	Excellent Value.
P	Tablet.
P	Great tablet.
p	Delicious.
P	Excellent for all ages.
P	Awesome.
P	Great tablet.
P	great for person purchased for.
P	Good.
P	Great product.
P	Great for the price.
P	Good.
P	Very nice.
P	Isabellas tablet.
P	Great Tablet For The Price.
P	Awesome in one word.
P	Love it.
P	Excellent.
P	Great for the price.
P	Great features for children.
P	Great tablet.
P	Great tablet for price.
P	Great for price.
P	Great tablet for reading everyday.
P	Great.
P	Basic tablet.
O	What a deal.
P	Great value.
P	Perfect.
P	Great for kids.
P	Great Kindle Reader for kids.
P	Perfect for kids.
P	Its ok thats all.
P	Pixels and Purchaces.
P	Great buy.
P	Kindle fire.
P	Its a very good tablet.
P	Great tablet for a great price.
P	Good.
P	Great sound for the size.
P	GREAT PRODUCT.
P	Great sound for the size.
P	Inexpensive tablet.
p	Christmas gift.
P	Great price.
P	Perfect Petite.
P	I Absolutely LOVE It.
P	Did not work first time powered on.
P	Great Function.
P	Easy to operate.
P	Made a great gift.
P	great product and price.
P	Good Quality for the price.
O	Not a happy customer.
P	Solid Entry Level Tablet.
P	Great price.
P	Great tablet for the price.
P	Good but not apple.
P	Great tablet.
P	Great tablet.
P	Petite and very easy to use.
P	Good for the price.
P	great buy.
P	Great Fire.
P	Nice inexpensive tablet if you are tied to Amazon.
P	Kindle Fire.
P	Nice tablet.
P	Great tablet.
P	Great for anyone.
P	good for light user.
P	Great Kindle Fire.
P	Wifes present.
P	Perfect Mothers day Gift.
P	Great tablet for reading.
O	Great for the Price.
P	perfect for my needs.
P	Great for children.
P	Great tablet for a starter.
P	Excellent tablet.
P	The tablet is good for the price.
P	Great gift.
P	Good for kids.
P	Excellent.
P	Great product.
P	st one died quickly nd one still going.
P	Get for books.
P	Great Tablet at a Great Price.
P	Great for kids.
P	kindle fire.
O	Sweet.
N	Ok tablet for someone who just wants to read.
P	not bad for the price.
P	Great tablet.
P	Great Tablet.
P	Great For The Price.
P	Great for my year old.
P	Cannot download certain apps.
P	Amazon Kindle.
P	Absolutely love it.
P	good starter tablet for our young grandson.
P	Easy to use.
O	Amazon Fire Tablet GB.
P	Slow slow slow.
P	With it for the price.
P	Better than older models.
P	Great inexpensive tablet.
P	Great Price Great Product And Nice Orange Color.
P	great tablet for teenages.
P	great gift.
O	Great item works awesome.
N	Cannot evaluate it.
P	Great for Amazon users.
P	Nice tablet.
P	Its not bad for the price.
P	Great product great price.
P	Good.
P	Works fine.
P	Nephew loves it.
P	Very good tablet.
O	Its ok.
P	Good and not expensive At all.
P	My daughter loves it.
P	Great Buy.
P	Easy to use for everyone.
P	Nice tablet for kids.
P	Good Tablet for Kids.
P	Great tablet for reading.
P	Love it.
P	Great tablet.
P	great for the price.
P	Good reader.
P	Works perfect for young boy.
P	Great device for beginners.
P	Its a great tablet for the Price.
P	Great Tablet for the price.
P	Great Kindle.
P	Great for beginners.
P	Perfect tablet for my kindergartener and toddler.
P	Good budget tablet.
P	Excellent tablet for the money.
P	Great tablet for a beginner quick to learn.
P	Great for any ages.
O	Great table for the price.
P	great price but limited apps.
P	Kindle fire review.
P	Great price Perfect for Amazon Prime Users.
P	Worth buying.
P	Great Tablet.
P	Great Value.
P	great tablet for a senior citizen just learning.
P	Perfect for Amazon Prime.
P	Great Tablet.
P	Great for basics.
P	Cannot Beat the price.
P	Great Tablet.
P	Smaller than used too.
P	Great tablet.
P	Good EBook Reader.
P	Great value.
P	Best purchase I have ever made.
P	Great starter tablet.
P	Kindle with notebook functionalality.
P	Great Tablet for the Price.
P	awesome tablet.
P	Good purchase for travel use.
P	descent tablet for kids.
P	Great device at a great price.
P	Meeting the need.
P	Great First Tablet for beginner.
P	Great product.
P	Easy to use.
P	Great for kids.
P	Good tablet.
P	Great tablet to have.
P	We love it.
P	great tablet for the price.
P	Compact with a good size screen.
P	Some thing for everybody.
P	perfect.
P	Great tablet for covering the basic uses.
P	Easy and fast.
P	Best for the price.
O	Best tablet.
P	Requires preliminary work beofre using.
P	Good tablet for reading.
O	Easy to use.
P	Cant Beat the Price.
P	Sweet gifts.
P	Greate steaming device.
P	Bought for kiddos.
P	Replacement fire.
P	Great display.
P	better than before.
P	Nice upgrade.
P	Great gift.
P	Great for kids.
P	Excellent tablet.
P	Terrific buy.
P	Great tablets for my Grandkids.
P	Good so far.
P	Great Introductory Tablet.
P	Great gifts.
P	Great for movies and reading.
P	Fast shipping.
P	Very good value tablet.
P	Good inexpensive tablet.
P	easy to use and cheap.
P	Perfect for teenage nephew.
P	Great Tablet for the price.
P	Great for price.
P	Great item for the price.
P	Inexpensive tablet.
P	Decent Tablet.
P	Bought for grandson.
P	Very good for the price.
P	Fantastic budget tablet.
O	Best Buy for your money.
P	Not a good tablet for games.
P	Great gift for my grandkids.
P	Great Product.
P	Great bargain.
P	Bigger screen is great.
P	Great.
P	Great product.
P	Great for the price.
P	Great tablet.
P	Great for Readers.
P	Fun all around tablet.
P	Great for kids gaming.
P	Excellent Product.
O	worth the.
P	works great.
P	Great tablet for price.
P	Good for kids.
P	Solid tablet great price.
P	Great price for this tablet.
P	Great for Grandparents who need technology.
P	Get what you pay for.
P	You get what you pay for.
P	Awesome tablet for kids.
O	Tablet.
P	Love this tablet.
P	purchase for grandkids.
P	A Nice Simple Tablet.
P	Great for a beginner.
P	Bought it for my husband.
P	Great ipad.
P	Nice.
P	Great tablet.
P	Value for the money.
P	Gift for a year old.
P	Great as a gift.
P	Good Product.
P	Great when you have company or when you alone.
P	Great Simple Tablet.
P	Free books.
P	Good Value.
P	Nice product.
O	Tablet.
P	Quality tablet for a great price.
P	Great pad for my yr old son.
P	Great for the kids.
P	very good value.
P	Love it.
P	if using just to read books it is great.
P	AWESOME DEAL.
P	Great buy.
P	Good tablet.
P	Best Bang for your buck tablet.
P	Nice tablet.
P	Great small tablet.
O	Torn.
P	Best budget tablet.
P	Great for reading on the go.
P	Nice for the price.
P	love amazon kindle.
P	Great tablet for the price.
P	Nice tablet for kids.
P	Great item for the price you pay.
P	best tab for the money.
P	Lot of content to access.
P	Great tablet.
P	This surprised me I love it.
P	Great tablet.
P	Great Price.
P	Great kindle for kids.
P	Great for price.
P	Kindle tablet.
P	Sweet.
P	Just what I wanted.
P	OK for basic stuff.
P	Great little tablet.
O	I love this little tablet.
P	Compact but capable.
P	The fire tablet.
P	Good cheap tablet.
P	Good Device.
P	Great tablet for the money.
P	Best tablet for a little money.
N	Not for me.
P	Tablet would charge.
P	great tablet.
P	Amazon Fire.
P	Love it.
P	Great reading device.
P	Amazon Fire still have ways to go.
P	Great Tablet.
P	Love my Tablet.
P	Good and easy.
P	Great Tablet for kids.
P	Nice tablet for the price.
P	great tablet for the money.
P	awesome tablet for the price.
P	Excellent ereader tablet.
P	Great product.
O	Excellent.
P	Value for the money I have spent.
P	Great value cost option.
P	Great price.
P	Good little tablet.
P	Crazy pop ups.
P	Gifted.
P	Excellent value for a functional tablet.
O	Not what I wanted exactly.
P	Cannot beat the price for a tablet.
P	Good tablet.
P	Easy to use.
P	Excellent for the price.
P	Nice.
O	Kindle fire.
O	kindle.
P	Good Tablet for the price.
P	Its good for the price.
P	Best Tablet Out of.
O	Worth the price.
P	Good tablet for kids but no Youtube app.
P	Great value with holiday sale.
P	Nice Starter Tablet.
P	Great tablet for price.
P	My kid loves it.
P	Great tablet.
P	Great tablet for all.
P	Good for small hands.
P	Good for reading.
P	The tablet works very well.
P	great online access.
P	Price is right product is not.
P	Great for a first tablet.
O	Great tablet.
P	Brought for my yo.
P	Good entry level Tablet.
P	Great tablet for my mom.
P	Great tablet for the price.
P	Good.
O	Excellent read.
P	decent tablet but.
P	Good Product.
P	Nice but port for charger could be better.
O	AMAZON TABLET.
P	This is an ok Kindle for the price.
P	Great for those wanting an ereader.
P	Love mobile tube app.
P	i love the set up.
P	Great starter tablet or for those on a budget.
P	Kid friendly.
P	Good product for a good price.
P	Love this tablet.
P	great for the price.
P	Great for price.
O	great tablet.
P	Easy to work with.
P	Affordable and practical gift.
P	Not so bad Great bargain.
P	It was a great product.
P	Great tablet great price.
P	Small and compact.
P	A starter tablet.
P	Great item for the price.
P	Prefer Apple.
P	perfect Gift.
P	Good buy.
P	Not bad for the price.
P	Good tablet for the price.
P	Great Tablet for a beginner.
P	Great Tablet.
P	nice tablet.
P	Is very good.
P	great product for a little.
P	Love It.
P	Great Value.
P	Great product.
P	Great item great price.
P	Great picture and color resolution.
P	Great tablet.
P	Amazon Fire gb Tablet in Blue.
P	An Excellent Value Tablet.
P	Great buy.
P	Great Tablet at a Great price.
P	Great price.
P	Great buy.
P	great for serious annotation scripture study.
P	Very good tablet.
P	Awesome tablet for the price.
P	Very good for the price.
P	Wonderful gift.
P	good product to get started with a tablet concept.
P	Bang for the buck.
P	Great gift for anyone.
P	Kindle Fire Tablet.
P	Good Price and tablet for child.
P	Great Value.
P	Best of both worlds.
O	Amazon Fire.
P	great use for dollar.
P	Great tablet for price.
P	Very good affordable tablet.
P	Good for children.
P	Perfect Tabletfor kids.
P	Excellent product for the price.
P	Great for the older user.
P	great tablet for kindle users.
O	TABLET.
O	okay.
P	Great tablet my Neice love it.
P	Worth every penny.
P	best tablet value.
O	Kindle.
P	We bought.
P	Just not worth it.
P	So far so good.
P	A very nice tablet for the price.
P	Decent tablet power at a bargain price.
P	Great for travelling.
P	i used so little hard to evaluate.
P	Great tablet for a child.
P	Very Good.
P	Wonderful little tablet Easy to learn features.
P	Nice product.
P	great tablet.
P	Great Tablet for me.
P	Great Gift idea.
P	Easy to use.
P	Great tablet.
O	Ok.
P	Fire tablet that rocks.
P	My dad loves it.
P	Great tablet for young kids.
P	Love it.
P	Simple tablet.
P	Great Value for an Amazon Subscriber.
P	functional for basic use.
P	Good tablet for kids.
P	Love it.
P	Two Thumbs Up.
P	Christmas gift.
P	Very happy.
P	Bought for my grandson for Christmas.
P	Nice for a year old.
P	Great value.
P	Excellent product for the price.
O	Ok.
P	Great Kindle fire.
P	Good product.
P	Good tablet for games.
P	Great for a kid.
P	Good tablet for the price.
P	Coulda been a Contender.
P	Nice tablet.
P	Excellent Value and Quality.
P	Great for all ages.
P	Perfect for kids.
P	Good for the price.
P	Great tablet.
O	Tablet.
P	Love it.
P	Great for kids.
P	This is a great device.
P	Awesome tablet.
P	Love the tablet Great for the price.
P	Decent.
P	Christmas gift.
P	Great buy.
P	Great value.
P	Ok for the price.
P	Good.
O	VERY NICE TABLET FOR THE MONEY.
O	Good product at this price.
P	Cheap reliable tablet for my granddaughter.
P	nice.
P	Great for reading and gaming.
P	Great tablet great price.
P	Grandson loves it.
P	Great tablet for light use.
P	Xmas gift.
P	best price ever.
P	Nice tablet for price.
P	GREAT FOR TWEENS.
O	GET ONE ASAP.
P	Great for my not so tech savvy mom.
P	Excelent cost for a Tablet.
P	great tablet.
P	Great tablet.
P	Very handy.
P	Great tablet for the price.
P	great deal.
P	Great for the price.
P	Great if you hack it.
P	Uber Cheap Tablet.
P	Great value for the price.
P	Perfect for everyone.
P	great tablet for kids.
P	Awesome Starter Tablet.
P	Great tablet for kids.
P	Presents a easy reading surface.
P	Great Tablet for streaming and Browsing.
O	Great gift.
P	Good eReader Bad Battery and Horrible Storage.
P	Husband loves his kindle.
P	Great tablet for children.
P	Greatfor all users of all ages.
P	Great Tablet for the Price.
P	nice for general use.
P	Best at its price.
P	Best tablet for the Amazon Android Store.
P	Best Deal on low end tablet if Amazon Primer.
P	It serves all my needs.
P	Great for my grandson.
P	great.
P	Great Value for an OK Tablet.
P	Good deal.
P	excellent value.
P	Great tablet.
P	Best tablet best price.
P	Perfect for my son.
P	Great tablet.
P	Excellent tablet for anyone.
P	Excellent quality for the price.
P	Great for the price.
P	I love this tablet.
P	Great for the price.
P	Great value.
P	Goodles tablet.
P	simple tablet.
O	Its a great tablet for the price.
P	My nd One.
P	Very easy to use.
P	Nice to review my photos from mini sd card.
P	Perfect.
P	Good overall product.
P	Great for the dough.
P	Ok for child.
P	Great for my sons therapy.
P	Perfect.
N	No netflix support.
P	Great.
P	Efficient.
P	Great tablet.
N	A good device for the price.
N	Its slow but then again it was dollar.
P	helps me at work.
P	good for price.
P	Awesome Tablet.
P	Great Gift For The Wife.
P	Love it.
P	Good product.
P	Great tablet for the price.
P	Awesome buy for the price.
P	first time tablet.
P	Great for a tablet for price.
P	Christmas gift not used at this time.
P	fun for my mom.
P	Amazing value for your dollar.
P	Great for my needs when my laptop is down.
P	Meets price expectations.
P	Love it.
P	Great tablet Great price.
P	Low price tablet.
P	Great value.
P	Great for a tablet nooby.
P	Great for kids.
P	Great for price.
P	Awesome.
P	amazing.
P	Great for the price.
P	Great price.
P	Great Price.
P	good tablet.
P	Decent for the price.
P	Starter tablet.
P	Super good.
P	Great Tablet.
N	Slow.
P	Excellent for the price.
P	Cute little tablet.
P	Love it.
P	Works like it should just not what I wanted.
P	What a steal.
P	Good Product.
P	Great for Kids.
P	Easy tablets to use for Amazon lovers.
P	Kindle the best tablet for your bottom dollar.
P	Love it.
O	Awsome Tablet for the price.
P	You cant beat this price for an Amazon tablet.
P	She loved it.
P	Amazon Free Time Ad machine.
P	Decent Quality.
P	great for reading and for kids.
P	Great tablet for a great price.
P	Great entry level tablet.
P	Great for the price.
P	Good for my yr old.
P	Good for the price.
P	Great purchase.
P	Great gift.
O	Awesome for all ages.
P	Ok little tough stay away from the Amazon apps.
P	Great tablet.
P	Great tablet specially for the price.
P	Really great android tablet for the price.
P	Awesome tablet for the price.
P	Its a dollar Amazon Fire.
P	works as expected and the price was very reasonabl.
P	Great tablet for reading.
O	Great More than an ereader.
N	Slow disposable tablet.
P	perfect tablet for a child that loves to read.
P	Great tablet with a great price.
P	Good and cheap tablet.
P	Nice for the price.
P	For the whole family Simple to use.
P	Good deal.
P	Good tablet.
P	Sturdy and durable.
P	Excellent Value.
P	Great for kids.
P	amazing tablet best tablet ever bought for dollar.
P	Great tablet great price.
P	Nice tablet.
P	Good tablet Google app interaction is impossible.
P	Good product.
P	Great affordable tablet.
P	Good Buy.
P	Good.
P	Great Tablet.
P	perfect little tablet.
P	Better than expected.
P	Awesome Tablet.
p	very easy to use great for all ages.
P	Canmot beat the price.
P	Really surprized and impressed by price and quality.
P	Good purchase.
P	Great product.
P	Gets the job done.
P	Great price.
P	Good price.
P	Great tablet for my kids.
P	Great for readers.
P	good device.
P	Cheap and Awesome.
P	best tablet and not just because its cheap.
P	it get great picture.
P	Outstanding product.
O	A great tablet.
Pb	est tab at this price.
P	just ordered mind.
P	This product is just what we needed.
P	Great tablet.
P	Great.
P	Nice product.
P	Great Christmas present.
P	alot of tablet little money.
P	Does exactly what I wanted it to do.
P	Great tablet for kids.
P	Great starter tablet.
P	great looking games and books also.
P	a great value good tablet.
N	Not many free apps.
P	Awesome.
P	great product.
P	Great value.
P	You get a little more than you pay for this time.
P	Great for the price.
P	Great Tablet.
P	Good for price.
P	Great for price.
P	Amazing value.
P	Excellent Value and Price.
P	Pure Value.
P	great color on tablet.
P	awesome tablet.
P	fun and easy to use.
P	Not For Previous Tablet Owners.
P	Greatest deal out there.
P	Great tablet for a beginner.
P	Great Purchase.
P	Amazon Fire Tablet.
P	Awesome tablet for the price.
P	Great purchase.
P	Great tablet.
P	my first tablet.
P	Great tablet.
P	Great Fire for the money.
P	Great Tablet Downloading apps was easy.
P	Great tablet for the low price.
P	Best Value for under dollar.
P	Nice tablet for under dollar.
P	Good cheep tablet.
P	Amazon tablet.
P	wonderful tablet for on the go.
P	Awesome tablet for in home use.
P	Excellent device.
P	Good tablet.
P	Good tablet for school age children.
P	great tab for price.
P	Good buy for the money.
P	More useful and affordable than dirt.
P	Love on first sigth.
P	Very pleased priced right.
P	Excellent product.
P	Great value for the price.
P	Nice inexpensive tablet.
P	Inexpensive very handy kindle video tablet.
P	the kids love it.
P	Love it.
P	great quality tablet.
P	Good and inexpensive tablet.
P	Good for first time users.
P	Great buy.
P	Great reader okay tablet.
P	For the price unbeatable.
P	Excellent buy.
P	Great tablet for the price.
P	Great little tablet for reading and light browsing.
P	Great product.
P	i do not like the fire.
P	Perfect Reader for the price.
P	Enjoying my Amazon Fire tablet.
P	Great Media Consumption Tablet.
P	You get a lot for dollar.
P	Great value for the cost.
P	Purchased for my grandsons they will enjoy it very.
P	Great for.
P	good relation quality price.
P	Great high quality tablet.
P	My first tablet.
N	star tablet star value.
P	Donot hesitate get one today.
O	Great Tablet.
P	great.
P	works fine for my needs.
P	great r.
P	The best dollar I have ever spent.
P	Great tablet for great price.
P	Good tablet for kids.
P	Better than the new one out.
O	Great product for the price.
P	Good tablet but understand its only a dollar tablet.
P	Kindle Fire.
P	Great Tablet minor glitches.
P	Basic tablet.
P	Nice Tablet.
P	excellent for the price.
P	Awesome tablet.
P	Good if used as it is meant to be used.
P	Good.
P	Decent tablet great price.
P	Good entry level tablet.
P	great for the kids.
P	Does the job.
P	Kids love it.
P	Great tablet.
P	Thats great it works good.
P	My old kindle could download more apps.
P	Amazon Kindle Fire.
P	Great for my daughters class.
P	Not what expected.
P	enjoyed by all ages.
P	Just what I wanted.
O	great basic tablet for the price.
P	Exactly what I was looking for.
P	Great tablet for the price.
P	Great basic tablet.
P	Great Tablet for the Price.
P	LotS of extras Camera easy to use.
P	As expected.
P	great tablet for my son.
P	Good product.
P	Great little tablet.
N	It was a gift.
P	This does so much more than I thought it would.
P	Great starter tablet.
P	Great Tablet.
P	Gift.
P	Nice tablet.
P	Great for children.
P	It was a gift.
P	overall great starter tablet.
P	good for the price.
P	Best tablet you can get under dollar.
P	isGreat Tablet for children.
P	Simply Great.
P	Great and inexpensive.
P	Good for price.
P	Great price but slow.
P	Good for price.
P	Not a fan.
P	Very Nice Tablet.
P	Its ok for price.
P	Works with ANKI Overdrive.
P	great tablet for beginners and very compact.
P	AWESOME TABLET.
P	Excellent.
P	great for kids.
P	As always a good buy.
P	Nice basic tablet for the low price.
P	Great budget tablet.
P	Good tablet.
P	Does the Job.
P	Great.
P	Cheap Tablet.
